,genes,logFC,AveExpr,t,P.Value,adj.P.Val,expr
NADK,NADK,-0.142976581340789,5.72249824959324,-1.92336881441365,0.0664933320226066,0.310901255132728,non
DCAF16,DCAF16,-0.203386170613098,3.76414076203382,-1.92305557288894,0.066534575757217,0.31099282984957,non
ABCB8,ABCB8,-0.125937738493873,6.12942794985732,-1.9222931784215,0.0666350520119585,0.31136111677179,non
SYT11,SYT11,0.28151011132971,2.45574066488374,1.92199837679221,0.0666739396498358,0.311372863911303,non
ATF6B,ATF6B,-0.133058659181989,6.0656578288742,-1.92175744434564,0.0667057360996052,0.311372863911303,non
HDGF,HDGF,0.131752935296634,9.39590387583581,1.92170654484387,0.066712455131623,0.311372863911303,non
TAF12,TAF12,0.186528871950744,4.0973534017768,1.92149422789787,0.0667404886046324,0.311372863911303,non
CNOT7,CNOT7,0.155072828849978,6.50418282933531,1.92145256869858,0.0667459903279469,0.311372863911303,non
G3BP2,G3BP2,0.141686331377461,7.55767707767884,1.92067787883995,0.0668483721658361,0.311691028664288,non
ZCRB1,ZCRB1,0.150928249728793,5.7060414833395,1.92060805856994,0.0668576062599072,0.311691028664288,non
SFMBT2,SFMBT2,0.148181146675488,5.15398955557924,1.92013827935402,0.0669197660550853,0.311879558839653,non
PLGRKT,PLGRKT,0.187177980113089,4.15272865449456,1.91904167577505,0.0670650623797582,0.31231706140788,non
TCTE3,TCTE3,-0.808954067544573,-1.28841965433663,-1.91902367450558,0.0670674497906632,0.31231706140788,non
RSBN1L,RSBN1L,0.227167311508612,3.38213140005436,1.91893740336228,0.0670788924982173,0.31231706140788,non
C6orf106,C6orf106,-0.125949861501536,6.51146613084064,-1.91842977436812,0.0671462572876897,0.312502978179203,non
RBM43,RBM43,0.258499049163021,3.23891720631475,1.91830856965452,0.0671623504882666,0.312502978179203,non
SLC48A1,SLC48A1,-0.131588428186938,5.7657305340092,-1.91803885624662,0.0671981743492346,0.312568378840512,non
NUAK2,NUAK2,0.131643480784875,6.62397001942294,1.91701570575428,0.0673342233303158,0.313099777461141,non
MAPRE1,MAPRE1,0.109790265659562,7.93664692123617,1.91652748077169,0.0673992278553518,0.31312497907857,non
TGFB2,TGFB2,0.137561759496328,5.6889998914882,1.91646497311383,0.0674075543783494,0.31312497907857,non
ANXA11,ANXA11,-0.118716412849202,7.87039503631175,-1.91637173655182,0.0674199759117391,0.31312497907857,non
RAB11B,RAB11B,-0.134139124065877,5.92971447126743,-1.91631999102389,0.0674268706254571,0.31312497907857,non
GPR108,GPR108,0.146145326024041,5.39417981726351,1.91590536466146,0.0674821388478982,0.313280320632709,non
POTEE,POTEE,-0.701697058466702,-0.729016544116015,-1.91541930735132,0.0675469790419441,0.313479005031825,non
MBLAC2,MBLAC2,-0.279015721902399,2.635986802265,-1.91513085460107,0.0675854845017561,0.313479005031825,non
MAMDC4,MAMDC4,-0.182119739720073,4.38127786576589,-1.91507326495974,0.0675931744234362,0.313479005031825,non
FAM102B,FAM102B,-0.206637431942326,4.11533849326146,-1.91475702078575,0.0676354160294078,0.313479005031825,non
TMEM50A,TMEM50A,0.120213621520201,6.47326487095402,1.914575352864,0.0676596923597247,0.313479005031825,non
ZDHHC21,ZDHHC21,-0.213624479279532,3.91220322582453,-1.91427180258929,0.0677002728739522,0.313479005031825,non
SLC23A3,SLC23A3,-0.50876223610732,0.361801341134628,-1.91412033736357,0.0677205296637104,0.313479005031825,non
NOTCH2NL,NOTCH2NL,-0.197831326966772,3.71405843590197,-1.91402941276126,0.0677326923655057,0.313479005031825,non
NKRF,NKRF,0.167814344273757,4.55759759258252,1.91402176169603,0.0677337159119302,0.313479005031825,non
ZNF596,ZNF596,-0.521240428834974,0.262765881742137,-1.91395048526581,0.0677432518012224,0.313479005031825,non
NSA2,NSA2,0.129766863116592,6.77431155938076,1.91366997646554,0.0677807917573811,0.313551671663735,non
DDHD2,DDHD2,0.138936987992723,5.93958615853674,1.91310700550913,0.0678561880081163,0.313748817439274,non
PRC1,PRC1,0.107808959033806,8.06641458038499,1.91296733798433,0.0678749044280047,0.313748817439274,non
LETM2,LETM2,0.327906464836231,1.80227550388501,1.91286247369671,0.0678889599403735,0.313748817439274,non
ZNF77,ZNF77,0.449826871547567,1.38017399081053,1.91248820859721,0.067939145425214,0.313879726242164,non
MEG9,MEG9,-0.618783204013189,-0.436578044075308,-1.91232386374464,0.0679611928009283,0.313880594219533,non
SLC10A3,SLC10A3,-0.147770439740476,5.40209390948456,-1.91213744222345,0.0679862094070108,0.313895170699443,non
DHRS11,DHRS11,-0.205533888557298,3.68348382078867,-1.91189361927616,0.0680189410842231,0.313945347164371,non
EMILIN3,EMILIN3,0.915447024731204,-0.854175633080616,1.91124369033162,0.0681062572559954,0.314247348309395,non
PIAS2,PIAS2,-0.221091129313902,3.41194960020376,-1.91081484074206,0.0681639256961996,0.314342595267424,non
MRPL32,MRPL32,0.129337410761082,5.74705410399678,1.91076460871953,0.0681706833110076,0.314342595267424,non
LOC731275,LOC731275,-0.381624841623433,1.46702831525681,-1.91011699090008,0.0682578585434436,0.314643528354834,non
TRIM2,TRIM2,-0.404248643326012,1.19015339383372,-1.90923534834123,0.0683766923189583,0.315042157420822,non
RPS6KA4,RPS6KA4,-0.122713912450074,6.48397086169714,-1.90899805681603,0.068408706964807,0.315042157420822,non
TTC30B,TTC30B,0.233504678785351,3.41736509113869,1.90898731022326,0.0684101571723744,0.315042157420822,non
SRP72,SRP72,0.142309884965231,6.62927642071214,1.90785351809389,0.0685633087588189,0.31558026275556,non
GTF2H4,GTF2H4,0.182352984472889,4.46305942390441,1.90779693084638,0.0685709603591718,0.31558026275556,non
SLC26A11,SLC26A11,-0.168442520655314,4.4846758599375,-1.90762304313661,0.0685944777360942,0.315587345662472,non
EPHX4,EPHX4,0.908845832701715,-1.04788058915172,1.90722180335908,0.0686487701649719,0.315735967584507,non
UBE2O,UBE2O,-0.122533831180477,6.45448061196598,-1.90675880448315,0.0687114660015981,0.315848395048894,non
ZADH2,ZADH2,-0.160567029027138,4.69596247435546,-1.90654451042703,0.0687405010361834,0.315848395048894,non
VTA1,VTA1,0.177322762927985,5.45218482276249,1.90648002512473,0.0687492403488854,0.315848395048894,non
CDC45,CDC45,0.135887303024109,5.6348434373512,1.90639178309669,0.0687612008442679,0.315848395048894,non
PEX2,PEX2,0.17353262875579,5.0225407143741,1.90601363183248,0.0688124767988698,0.315982844373192,non
PGM3,PGM3,0.152337299104684,5.38575900346957,1.90562073281146,0.0688657878942111,0.316076949044682,non
WDR45B,WDR45B,0.110091044111887,7.17439742935136,1.90553816983892,0.068876995164065,0.316076949044682,non
ZNF627,ZNF627,0.248208223243437,2.90444683503379,1.90502245419102,0.068947035561679,0.316297279115063,non
TUB,TUB,-0.138327462220079,5.51449217403254,-1.90460315948559,0.0690040267010168,0.316299536064655,non
FAM57A,FAM57A,-0.143478373268469,5.83705710896189,-1.90458942381734,0.0690058943689738,0.316299536064655,non
ADPRH,ADPRH,0.306657242027447,2.06862799358781,1.90447804203743,0.0690210408174245,0.316299536064655,non
FAU,FAU,-0.102489604454212,8.37396949358139,-1.90421777366838,0.0690564451984276,0.316299536064655,non
GBAP1,GBAP1,0.255302101674049,2.60808924721448,1.90398642956336,0.0690879283242224,0.316299536064655,non
KCNN1,KCNN1,0.553014915908575,0.404714262825432,1.90389412719773,0.0691004930560821,0.316299536064655,non
NUCKS1,NUCKS1,0.139463878470149,8.51632095700524,1.90388509055108,0.0691017232839908,0.316299536064655,non
PYCRL,PYCRL,-0.171512710107288,4.98578177960661,-1.90346520822161,0.0691589061879392,0.316439303599922,non
VWA8,VWA8,0.156915690179827,4.80159314925399,1.90333730270487,0.0691763335887009,0.316439303599922,non
CITED2,CITED2,0.205919253730575,3.47198192330416,1.9031334473356,0.0692041172505798,0.316465579490788,non
CDC42BPG,CDC42BPG,0.420504088584279,1.50990076822676,1.9024379377137,0.0692989823720532,0.316748438569451,non
FUBP1,FUBP1,0.112467134436481,7.2116275754503,1.90235654988834,0.0693100908130938,0.316748438569451,non
SCN9A,SCN9A,-0.169392777633911,4.91866274276706,-1.90194027034459,0.069366932199552,0.316907343128656,non
GZMM,GZMM,-0.999171887755296,-1.7549836894948,-1.90135665696337,0.0694466909462783,0.317170812753693,non
C1orf213,C1orf213,-0.413986327980571,1.06888920396448,-1.90090709804899,0.0695081839239695,0.31735071954349,non
MUTYH,MUTYH,0.206447287363901,3.65956802171263,1.90022436537138,0.0696016625613381,0.317664969496814,non
NPR1,NPR1,-0.226572776164391,3.10276712407916,-1.90008134140522,0.0696212590714168,0.317664969496814,non
STL,STL,0.412067613723785,1.08271716168253,1.89971876573183,0.0696709591756924,0.317790756926229,non
CALU,CALU,0.124557951764376,8.04188764126335,1.89858713864456,0.0698262764007573,0.318333399650863,non
PDCD5,PDCD5,0.123347512074253,7.71091790724147,1.89852899502582,0.0698342648443638,0.318333399650863,non
HNRNPR,HNRNPR,0.10409306481769,8.0562903918195,1.89828484485581,0.0698678177327962,0.318385272873761,non
ZNF547,ZNF547,-0.624691354313654,-0.453360351828942,-1.89762327559629,0.0699588061336542,0.318698761825235,non
SPTSSA,SPTSSA,0.136918640525208,5.88033316696347,1.89736500428802,0.0699943553381151,0.318759577640341,non
XDH,XDH,0.224544669349148,3.19494103167617,1.89702172137602,0.0700416301933993,0.318873737459423,non
FFAR4,FFAR4,0.496327793619912,0.576083812062437,1.89663082117972,0.0700954965529634,0.319017824090016,non
GTDC1,GTDC1,0.251214482705194,3.11437681827647,1.89600917212254,0.0701812347711976,0.319220651499312,non
ZKSCAN1,ZKSCAN1,0.140444998186951,5.26844564761703,1.8959853282061,0.0701845251607582,0.319220651499312,non
ASPHD1,ASPHD1,-0.176289023218698,4.17278993982158,-1.89580535530325,0.0702093652301492,0.319232512773816,non
EVL,EVL,-0.186860829316209,4.23836150777909,-1.89529912549971,0.0702792768073722,0.3194391940433,non
CATSPERG,CATSPERG,-0.723875811917367,-0.152656279849407,-1.89510316100911,0.0703063562914091,0.3194391940433,non
ARPC1B,ARPC1B,-0.105283564857117,8.06887083264711,-1.89499315989573,0.0703215608587555,0.3194391940433,non
GLDC,GLDC,0.133029152571025,6.02814332449135,1.89473867504618,0.0703567472475291,0.319475087288097,non
MAPK6,MAPK6,0.153714226814822,6.67253203393611,1.89461421985435,0.0703739606582806,0.319475087288097,non
PSAT1,PSAT1,-0.113275879477344,7.16698149928927,-1.89428382839471,0.0704196749654027,0.319581578011447,non
CEP95,CEP95,0.150774999129383,4.94436177052365,1.89353381815912,0.0705235456234413,0.319951845689413,non
TXNDC5,TXNDC5,0.387954177928244,3.5028431307977,1.8928614004253,0.070616783942255,0.319980592273654,non
AUNIP,AUNIP,0.237845780150312,3.13918761078915,1.89278939339296,0.0706267749033899,0.319980592273654,non
PYGL,PYGL,0.108762489514319,7.34162887330342,1.89259458961338,0.0706538100695687,0.319980592273654,non
SLC6A17,SLC6A17,-0.247401808086046,2.78348970746589,-1.89253750487938,0.0706617340864543,0.319980592273654,non
FBXW4,FBXW4,-0.132171754983144,5.55859567010615,-1.89220892711909,0.0707073595307002,0.319980592273654,non
ZXDA,ZXDA,-0.339424282868758,1.89987052069666,-1.89217070901684,0.0707126680640448,0.319980592273654,non
GMCL1,GMCL1,0.171352849166328,4.59916937305185,1.89215380242197,0.0707150165182194,0.319980592273654,non
HOMEZ,HOMEZ,0.218717592247777,3.46068829013953,1.8921371534533,0.0707173292526541,0.319980592273654,non
STRIP2,STRIP2,-0.169529109992421,4.28823232533148,-1.89204277449204,0.0707304408299029,0.319980592273654,non
SPEF2,SPEF2,0.28963470547897,2.39769243842334,1.89155067072395,0.0707988406032513,0.320068256157451,non
IL27RA,IL27RA,-0.197923495648312,3.61368121670157,-1.89133709823831,0.0708285439783929,0.320068256157451,non
ARL6,ARL6,0.352456418184108,2.20509553945238,1.89128086138049,0.0708363671329666,0.320068256157451,non
TKT,TKT,-0.0955949268629355,11.2225654958755,-1.89109834769003,0.0708617619519959,0.320068256157451,non
POGLUT1,POGLUT1,0.190529320136312,3.83272844978418,1.89093582638188,0.0708843817291851,0.320068256157451,non
DSCR3,DSCR3,-0.143950537410775,5.34094795542624,-1.8906504634323,0.0709241138897256,0.320068256157451,non
CCDC25,CCDC25,0.163186164930378,5.75247319798734,1.89053932727167,0.0709395930515209,0.320068256157451,non
SLC13A4,SLC13A4,-0.542454525425252,0.128333820931136,-1.89039748598132,0.0709593531361267,0.320068256157451,non
PTPRD,PTPRD,-0.802737261508267,-1.09437658076885,-1.89027573418828,0.0709763183566922,0.320068256157451,non
POLR1A,POLR1A,-0.117451086620598,6.7938615354518,-1.8901817837192,0.0709894120843384,0.320068256157451,non
LIN28B,LIN28B,0.350642547248089,2.1125780093957,1.8901199517567,0.0709980306561523,0.320068256157451,non
ANGEL1,ANGEL1,-0.160183708042972,4.97525575201329,-1.88998170527179,0.0710173037201502,0.320068256157451,non
TMEM97,TMEM97,0.11302862690984,7.2737693199787,1.88944014574981,0.0710928469607542,0.320273297694017,non
CNOT4,CNOT4,0.187742650053099,4.21558378595352,1.88933581648499,0.0711074081097936,0.320273297694017,non
ARSG,ARSG,-0.3588161220355,1.5327514826696,-1.88889818911418,0.0711685157372933,0.320400516270579,non
LOC100287846,LOC100287846,-0.773637241515323,-1.21087620476338,-1.888728936336,0.0711921614435442,0.320400516270579,non
FAM196B,FAM196B,0.602421197185759,-0.31016952545043,1.88856292209285,0.0712153613601044,0.320400516270579,non
RC3H1,RC3H1,-0.1857410726633,4.18248717466558,-1.88849462483355,0.0712249075796147,0.320400516270579,non
UQCRC1,UQCRC1,-0.108243292200554,7.6234372662735,-1.88810837400276,0.0712789166207919,0.32054122534238,non
ZNF251,ZNF251,0.175671140478677,4.08725503675376,1.88792728447825,0.0713042504680458,0.32054122534238,non
C2orf68,C2orf68,-0.132610928698837,5.61812171533044,-1.88779217296593,0.071323157251125,0.32054122534238,non
CLPX,CLPX,0.128789741846312,6.01899368765574,1.88762533453361,0.0713465097604302,0.320545849076977,non
SNORD25,SNORD25,0.414571723109828,0.910234049484009,1.88624635394589,0.0715397821474546,0.321286669808674,non
KCNG1,KCNG1,-0.24674373342688,2.93544990454825,-1.88612971399066,0.0715561508495119,0.321286669808674,non
CCBL2,CCBL2,0.268566115599623,3.27264444205298,1.88500151828906,0.0717146450846373,0.321865965633577,non
GRAP,GRAP,-0.919904740709862,-1.45619899847927,-1.88489232430978,0.0717300013947661,0.321865965633577,non
SEPT11,SEPT11,0.127924371292273,6.36888678018814,1.88468286688665,0.0717594661050006,0.321876361570844,non
DENND1B,DENND1B,-0.28271537609883,2.59521801171607,-1.8844997063786,0.0717852402298465,0.321876361570844,non
CDH3,CDH3,0.803515496017507,-0.940877584973367,1.88439791804547,0.0717995672478177,0.321876361570844,non
ZNF815P,ZNF815P,0.376097295638703,1.32135837379426,1.8841785802373,0.0718304481823302,0.321884778139346,non
NUDT5,NUDT5,0.122269170019299,6.49668650932056,1.88406617372847,0.0718462785665161,0.321884778139346,non
SH2B3,SH2B3,-0.188687170067532,3.81375873976256,-1.88380276205154,0.0718833871538741,0.321950578958977,non
AQR,AQR,0.13628899420594,6.5993594273295,1.88342119580938,0.0719371705922151,0.322089629952656,non
FAM184B,FAM184B,-0.772186687578982,-0.412768042426848,-1.88326429860578,0.0719592961131083,0.322089629952656,non
CDK13,CDK13,0.132881015599924,5.70449024037665,1.88299747774032,0.0719969365981269,0.322157685451076,non
SYNCRIP,SYNCRIP,0.124744839441638,7.66450157060858,1.8826491109026,0.0720461066115069,0.322277272534152,non
RIN2,RIN2,-0.123108416782777,5.92739594634684,-1.88232016053638,0.0720925629517455,0.322384650085367,non
PARP3,PARP3,0.182234900423502,4.33051730726229,1.88156944717809,0.0721986809314692,0.322597241641122,non
ZCCHC17,ZCCHC17,0.194052927506091,4.6557910420037,1.88139327853773,0.0722236031616877,0.322597241641122,non
CASC1,CASC1,-1.0161369349741,-1.59950272213789,-1.8813555741729,0.0722289380972613,0.322597241641122,non
MYBL1,MYBL1,0.16947485989859,4.42513775455201,1.88134828515616,0.0722299694878618,0.322597241641122,non
BRIP1,BRIP1,0.191158844370152,4.68054630352806,1.88117182540957,0.0722549423292484,0.322608431873656,non
FLNA,FLNA,-0.0938484978388082,11.6130759426302,-1.88093134223135,0.0722889879684561,0.322660111358117,non
PCBP4,PCBP4,0.1808003984847,4.18540201901602,1.8806741420583,0.0723254157250267,0.322722387941472,non
SIX4,SIX4,-0.255719127334116,2.50813594953259,-1.87997404110766,0.0724246533722735,0.322852176334845,non
ZNF485,ZNF485,0.385770022457909,1.39429912455649,1.87985910649768,0.0724409564070004,0.322852176334845,non
RPL7,RPL7,0.12504283355467,9.8541605443989,1.8798017771246,0.0724490895538233,0.322852176334845,non
PLA2G12A,PLA2G12A,-0.19556662673819,3.81335887649536,-1.87977877849111,0.0724523525247072,0.322852176334845,non
TIMM22,TIMM22,-0.137820725347068,5.58851098510977,-1.87957745485267,0.0724809211277886,0.322852176334845,non
DMWD,DMWD,-0.133114099047344,5.62252702973019,-1.87938391238013,0.0725083948011041,0.322852176334845,non
MLL5,MLL5,0.134127989510542,5.87347808274882,1.87911462016661,0.0725466363615809,0.322852176334845,non
ZNF703,ZNF703,-0.184793126256259,4.1624662302792,-1.87908167579561,0.0725513159205086,0.322852176334845,non
ADCK4,ADCK4,-0.128237701646828,5.99023288230457,-1.87904263759508,0.0725568614132283,0.322852176334845,non
FAM98C,FAM98C,-0.156037324640295,4.74723707756448,-1.87869342441793,0.0726064846059399,0.322972897291416,non
RRP36,RRP36,0.125567345846198,6.03041573290593,1.87837817682241,0.0726513066659031,0.32306986545063,non
TRAPPC4,TRAPPC4,-0.165367441788675,4.83354862820308,-1.87822367478212,0.0726732826384521,0.32306986545063,non
BAZ1A,BAZ1A,0.145567023820729,6.08586118699354,1.87800385440773,0.0727045592976356,0.323108872471294,non
CEP68,CEP68,-0.155106394298179,5.00905859063764,-1.87762969407811,0.0727578228289045,0.323245537747599,non
HDAC10,HDAC10,-0.203379635692515,3.47811233204884,-1.87693208658918,0.0728572213446192,0.323587021740608,non
TUSC3,TUSC3,0.124605636709867,6.23864809306935,1.8760073767479,0.0729891606908795,0.323982218505516,non
SYDE1,SYDE1,-0.150472103979383,5.01864134477218,-1.87576841409579,0.0730232901299325,0.323982218505516,non
SHOC2,SHOC2,0.170519863127152,5.13217309878533,1.87574486095738,0.0730266548191962,0.323982218505516,non
CAPS,CAPS,-0.444963724798534,0.967598562785381,-1.87567627197976,0.0730364538827464,0.323982218505516,non
GSTP1,GSTP1,-0.103157966637827,9.45189190366228,-1.87541081229891,0.0730743899506115,0.324050390766161,non
PSMD12,PSMD12,0.149192415946804,6.22094035150258,1.87524174260171,0.0730985601455128,0.324056417729629,non
CAPG,CAPG,0.122584921341476,6.42433291519106,1.87490190495313,0.0731471643660579,0.324056417729629,non
C17orf72,C17orf72,0.638133656594692,-0.271180241426954,1.87488257280707,0.0731499301312532,0.324056417729629,non
B3GALTL,B3GALTL,-0.180835180546345,4.02321972117079,-1.87477010823641,0.0731660217479947,0.324056417729629,non
LMTK3,LMTK3,0.235914750370477,3.3701805833972,1.87331913832013,0.0733739053213356,0.32480800122738,non
TXNDC9,TXNDC9,0.162875333761654,5.2428596104796,1.87300220700831,0.0734193810748451,0.32480800122738,non
ZNF780B,ZNF780B,-0.232441888206885,3.78289761285014,-1.87283805148984,0.0734429450152581,0.32480800122738,non
STEAP3,STEAP3,-0.113337022208817,6.74284232914219,-1.87265775249592,0.0734688338758332,0.32480800122738,non
SNORD74,SNORD74,-0.706004999355032,-0.882236676785376,-1.87264180432787,0.0734711242313696,0.32480800122738,non
MAST2,MAST2,-0.130219935748267,6.27709138142505,-1.87262026117241,0.0734742181953977,0.32480800122738,non
PDE7B,PDE7B,0.225685219321227,3.64550600644038,1.87248212778834,0.0734940591954702,0.32480800122738,non
SLX4,SLX4,-0.163306580363829,4.75398961531193,-1.87176052526195,0.0735977834693521,0.325080265975642,non
CDRT15,CDRT15,-0.833799967790848,-1.70009908528598,-1.87173855650615,0.0736009432890044,0.325080265975642,non
DNM1L,DNM1L,0.14130875638063,6.63863814757687,1.87105555100491,0.0736992405159116,0.3251607083736,non
ERMAP,ERMAP,-0.203042145156329,3.54196020347267,-1.87104144634166,0.0737012716427276,0.3251607083736,non
AVIL,AVIL,-0.393404087771057,1.07419902804542,-1.87103466210099,0.0737022486173283,0.3251607083736,non
TAF4B,TAF4B,0.245862005070554,3.17398848780797,1.87098266816467,0.0737097364549111,0.3251607083736,non
DFFA,DFFA,0.147790778179435,5.12928291151942,1.87026346078668,0.0738133800437417,0.325517912791182,non
TLR6,TLR6,-0.171617648594836,4.21628557111095,-1.87009780598365,0.0738372701883616,0.325522352008064,non
VMA21,VMA21,-0.161654400855445,5.45160601178076,-1.86994213106346,0.0738597271984311,0.325522352008064,non
NRBF2,NRBF2,0.155021731889264,4.7783788288486,1.86948122006569,0.0739262511122845,0.325634743623489,non
ZNF445,ZNF445,-0.166999303181195,4.83991664509999,-1.86931212626607,0.0739506697116882,0.325634743623489,non
ZNF131,ZNF131,0.158012283725111,4.67798431996641,1.86929417327859,0.0739532626893375,0.325634743623489,non
TGM1,TGM1,-0.578719576514967,-0.0396423042757588,-1.86858405099669,0.0740558901732521,0.325878599298261,non
C9orf169,C9orf169,-0.45408694402455,0.626832756804029,-1.86848520538604,0.0740701852394245,0.325878599298261,non
MRPS9,MRPS9,0.141801674534854,5.35745308818099,1.86843996473406,0.0740767287491835,0.325878599298261,non
RBMX2,RBMX2,0.142044511306452,5.01767480299655,1.8678369643482,0.0741639934217019,0.326162567087969,non
WDR27,WDR27,-0.180617877632881,3.99453521384025,-1.86753784347142,0.0742073145822545,0.32617396293861,non
CAPNS1,CAPNS1,-0.1059343694647,9.47571406960673,-1.86749983219028,0.0742128212655921,0.32617396293861,non
SOGA1,SOGA1,-0.131387261036544,5.82446647686421,-1.8673486148986,0.074234731588786,0.32617396293861,non
PTBP1,PTBP1,-0.104869673487797,8.67634435883575,-1.8671464149449,0.0742640377281133,0.326202911513606,non
PRPF39,PRPF39,0.207506266314262,4.95187539328489,1.86677319133656,0.0743181578399291,0.326340803799248,non
PEX11B,PEX11B,-0.175707437757742,4.37844045569581,-1.86653137379842,0.0743532414242019,0.326386610674181,non
GOLGA8T,GOLGA8T,-0.606850263278736,-0.142721737339961,-1.86638799224608,0.074374050430108,0.326386610674181,non
RABL6,RABL6,-0.113950371787463,7.35114015227309,-1.86620366549185,0.0744008092613994,0.326404283588278,non
NUBP2,NUBP2,-0.132290981727298,6.01854189067749,-1.8656368493329,0.0744831467563568,0.326665700755812,non
SDF2,SDF2,0.120744554413307,6.13286945005774,1.86524588139475,0.0745399861270994,0.326815163602754,non
EXOC3L1,EXOC3L1,-0.666434217668522,-0.598846796221066,-1.8650232299353,0.0745723722966216,0.326857354641999,non
ZRANB3,ZRANB3,0.226101983032786,3.37149322290529,1.86460939098529,0.0746326004744308,0.327021516695866,non
TRMT10B,TRMT10B,0.225515002613849,3.21621467533012,1.86418023719243,0.0746951021425797,0.327195537420775,non
CECR6,CECR6,-1.18095860841554,-2.14808388569176,-1.86369083575639,0.0747664337386433,0.327246922337585,non
RAPGEF3,RAPGEF3,-0.520732101346308,0.362889458806203,-1.86353767762046,0.074788769111326,0.327246922337585,non
FNDC8,FNDC8,-0.314068475704269,2.01916309865284,-1.86338030928686,0.0748117245041317,0.327246922337585,non
FAM214A,FAM214A,-0.252820648103298,3.7728667968824,-1.86336670008859,0.0748137099718369,0.327246922337585,non
IDI2-AS1,IDI2-AS1,-0.498314531216194,0.400801783626709,-1.86331821029587,0.0748207845974157,0.327246922337585,non
ATP6AP1,ATP6AP1,-0.115694927738456,7.08712045308977,-1.86309776629018,0.0748529545459379,0.327287933716542,non
UST,UST,0.196781136728167,3.57011003385559,1.86293432557752,0.0748768136172988,0.327292592612114,non
ZNF205,ZNF205,-0.194327233791637,3.83034435333192,-1.86256340470933,0.0749309851490293,0.327347791555702,non
IDNK,IDNK,-0.232778246286742,2.98270487971098,-1.86242571312205,0.0749511031263276,0.327347791555702,non
TM9SF1,TM9SF1,0.121963593150735,6.80323464893312,1.86227932606432,0.0749724967357684,0.327347791555702,non
ERO1L,ERO1L,0.125136763565354,6.63337905388809,1.86222367358398,0.0749806314107323,0.327347791555702,non
LOC100506083,LOC100506083,0.60992862999323,-0.340202267034139,1.86151157103345,0.0750847865135908,0.327586393675238,non
ARL5B,ARL5B,0.2160866058071,3.88343370048468,1.86143935640081,0.0750953559432742,0.327586393675238,non
BCAS2,BCAS2,0.199863005984459,4.48058618862275,1.86138217202155,0.0751037264418751,0.327586393675238,non
PFDN4,PFDN4,0.293340843239604,4.83107929600234,1.86108699523402,0.0751469465302653,0.327675373588849,non
RPL23AP53,RPL23AP53,-0.245615935478579,2.79206169820109,-1.86092337376559,0.0751709134584005,0.327680372297867,non
TDRD3,TDRD3,0.241429204049139,3.2177591962892,1.86062487208029,0.0752146544601855,0.327771539724978,non
REPS1,REPS1,0.171994139670854,4.83985118649337,1.86009699589145,0.0752920610088205,0.328009315541764,non
ZYG11B,ZYG11B,-0.17974784718361,4.61513963163458,-1.85935504516861,0.0754009758983669,0.328384171345056,non
HSCB,HSCB,0.202678122451501,3.40169630259695,1.8587482110668,0.0754901579780356,0.328661922443251,non
ITGA5,ITGA5,0.124407731740029,6.10500884123187,1.85831782719181,0.0755534639232484,0.328661922443251,non
C19orf45,C19orf45,-0.924694598413972,-1.03930542819322,-1.85811430310884,0.0755834166977705,0.328661922443251,non
SEC11C,SEC11C,-0.15236970378008,5.5415061655417,-1.85802000313685,0.0755972983817742,0.328661922443251,non
STX8,STX8,0.155116036453901,5.37272698468027,1.85801559641436,0.0755979471394788,0.328661922443251,non
TMCO4,TMCO4,-0.198788859663709,3.56012460960616,-1.85798749464926,0.075602084395157,0.328661922443251,non
SUGT1,SUGT1,0.164944920091447,5.40258570793609,1.85760432913657,0.0756585151883838,0.328774820663496,non
TCERG1,TCERG1,0.124233748129674,6.34275271156701,1.85739553191501,0.0756892812382177,0.328774820663496,non
ENOPH1,ENOPH1,-0.138796484685372,5.52020575479384,-1.85734489142107,0.0756967446976474,0.328774820663496,non
CTNS,CTNS,-0.144690292804526,5.23012252238413,-1.85601067246595,0.075893613826147,0.329530208929436,non
OTUB2,OTUB2,0.262315035902282,2.4932766558971,1.85577638500805,0.0759282296685856,0.329580849398797,non
BHLHE40,BHLHE40,0.104933013407506,8.48087471691177,1.85525086757843,0.0760059244187742,0.32978631823293,non
TM7SF2,TM7SF2,0.169325925450215,4.54865154452963,1.85514557484704,0.0760214996414094,0.32978631823293,non
GOLGA8B,GOLGA8B,-0.202896759173823,4.49244082202265,-1.85491050406284,0.0760562820246367,0.329837557714213,non
TEX2,TEX2,0.14148569996801,5.28544327756212,1.85415869560292,0.0761676165173152,0.330129276927666,non
ZCCHC10,ZCCHC10,0.193959075052853,3.63349769429811,1.8540350937853,0.0761859341041657,0.330129276927666,non
ACAD10,ACAD10,-0.150560726736565,4.87266437608823,-1.85393149068534,0.0762012908582258,0.330129276927666,non
NAA35,NAA35,0.15199590661882,5.09565932532129,1.853362706201,0.076285647806098,0.330129276927666,non
SGK196,SGK196,-0.278925218569263,2.15849402612853,-1.8533435283816,0.0762884934973991,0.330129276927666,non
GCA,GCA,0.211245536244078,3.54664162369835,1.85328190117346,0.0762976386438459,0.330129276927666,non
KIAA1191,KIAA1191,0.115925724978633,6.64074948011931,1.8532080812058,0.0763085943821885,0.330129276927666,non
CCDC113,CCDC113,-0.239280949951171,2.74604985721439,-1.85311930918068,0.0763217709864455,0.330129276927666,non
